date,weekday,is_weekend,line,station,hour,boarding,alighting,total
2025-10-03,금,False,2호선,홍대입구,0,709,588,1297
2025-10-03,금,False,2호선,홍대입구,1,583,593,1176
2025-10-03,금,False,2호선,홍대입구,2,521,779,1300
2025-10-03,금,False,2호선,홍대입구,3,682,549,1231
2025-10-03,금,False,2호선,홍대입구,4,635,558,1193
2025-10-03,금,False,2호선,홍대입구,5,556,651,1207
2025-10-03,금,False,2호선,홍대입구,6,611,530,1141
2025-10-03,금,False,2호선,홍대입구,7,7824,10640,18464
2025-10-03,금,False,2호선,홍대입구,8,13758,15248,29006
2025-10-03,금,False,2호선,홍대입구,9,11214,11055,22269
2025-10-03,금,False,2호선,홍대입구,10,10060,10020,20080
2025-10-03,금,False,2호선,홍대입구,11,9416,8552,17968
2025-10-03,금,False,2호선,홍대입구,12,12450,7939,20389
2025-10-03,금,False,2호선,홍대입구,13,9380,11477,20857
2025-10-03,금,False,2호선,홍대입구,14,10351,9834,20185
2025-10-03,금,False,2호선,홍대입구,15,9188,8681,17869
2025-10-03,금,False,2호선,홍대입구,16,11982,9424,21406
2025-10-03,금,False,2호선,홍대입구,17,16925,16880,33805
2025-10-03,금,False,2호선,홍대입구,18,18386,26080,44466
2025-10-03,금,False,2호선,홍대입구,19,18604,18039,36643
2025-10-03,금,False,2호선,홍대입구,20,14835,21521,36356
2025-10-03,금,False,2호선,홍대입구,21,19056,15320,34376
2025-10-03,금,False,2호선,홍대입구,22,14293,14124,28417
2025-10-03,금,False,2호선,홍대입구,23,10362,9492,19854
2025-10-03,금,False,2호선,신촌,0,351,421,772
2025-10-03,금,False,2호선,신촌,1,382,455,837
2025-10-03,금,False,2호선,신촌,2,496,437,933
2025-10-03,금,False,2호선,신촌,3,391,409,800
2025-10-03,금,False,2호선,신촌,4,428,488,916
2025-10-03,금,False,2호선,신촌,5,512,389,901
2025-10-03,금,False,2호선,신촌,6,468,452,920
2025-10-03,금,False,2호선,신촌,7,6992,7764,14756
2025-10-03,금,False,2호선,신촌,8,12114,11546,23660
2025-10-03,금,False,2호선,신촌,9,8837,9501,18338
2025-10-03,금,False,2호선,신촌,10,7452,6685,14137
2025-10-03,금,False,2호선,신촌,11,5859,7102,12961
2025-10-03,금,False,2호선,신촌,12,7528,6030,13558
2025-10-03,금,False,2호선,신촌,13,5887,6331,12218
2025-10-03,금,False,2호선,신촌,14,6490,8315,14805
2025-10-03,금,False,2호선,신촌,15,6547,8212,14759
2025-10-03,금,False,2호선,신촌,16,6390,6581,12971
2025-10-03,금,False,2호선,신촌,17,13398,15232,28630
2025-10-03,금,False,2호선,신촌,18,11896,15777,27673
2025-10-03,금,False,2호선,신촌,19,13313,17487,30800
2025-10-03,금,False,2호선,신촌,20,13881,13690,27571
2025-10-03,금,False,2호선,신촌,21,12343,11632,23975
2025-10-03,금,False,2호선,신촌,22,9935,9665,19600
2025-10-03,금,False,2호선,신촌,23,7230,5513,12743
2025-10-03,금,False,2호선,이대,0,195,180,375
2025-10-03,금,False,2호선,이대,1,177,198,375
2025-10-03,금,False,2호선,이대,2,253,138,391
2025-10-03,금,False,2호선,이대,3,183,216,399
2025-10-03,금,False,2호선,이대,4,165,224,389
2025-10-03,금,False,2호선,이대,5,234,162,396
2025-10-03,금,False,2호선,이대,6,222,186,408
2025-10-03,금,False,2호선,이대,7,2964,3088,6052
2025-10-03,금,False,2호선,이대,8,4507,5213,9720
2025-10-03,금,False,2호선,이대,9,4349,3845,8194
2025-10-03,금,False,2호선,이대,10,3255,3355,6610
2025-10-03,금,False,2호선,이대,11,3322,3498,6820
2025-10-03,금,False,2호선,이대,12,3585,2682,6267
2025-10-03,금,False,2호선,이대,13,2479,3497,5976
2025-10-03,금,False,2호선,이대,14,3151,2917,6068
2025-10-03,금,False,2호선,이대,15,3219,3675,6894
2025-10-03,금,False,2호선,이대,16,3558,3540,7098
2025-10-03,금,False,2호선,이대,17,5453,6467,11920
2025-10-03,금,False,2호선,이대,18,7924,8166,16090
2025-10-03,금,False,2호선,이대,19,7796,4720,12516
2025-10-03,금,False,2호선,이대,20,6633,5653,12286
2025-10-03,금,False,2호선,이대,21,6545,5788,12333
2025-10-03,금,False,2호선,이대,22,5109,5055,10164
2025-10-03,금,False,2호선,이대,23,3330,3353,6683
2025-10-03,금,False,2호선,잠실새내,0,259,253,512
2025-10-03,금,False,2호선,잠실새내,1,262,238,500
2025-10-03,금,False,2호선,잠실새내,2,285,243,528
2025-10-03,금,False,2호선,잠실새내,3,319,213,532
2025-10-03,금,False,2호선,잠실새내,4,266,279,545
2025-10-03,금,False,2호선,잠실새내,5,300,226,526
2025-10-03,금,False,2호선,잠실새내,6,290,193,483
2025-10-03,금,False,2호선,잠실새내,7,6928,5784,12712
2025-10-03,금,False,2호선,잠실새내,8,9186,9281,18467
2025-10-03,금,False,2호선,잠실새내,9,7218,6017,13235
2025-10-03,금,False,2호선,잠실새내,10,3238,4332,7570
2025-10-03,금,False,2호선,잠실새내,11,5172,3603,8775
2025-10-03,금,False,2호선,잠실새내,12,4333,3543,7876
2025-10-03,금,False,2호선,잠실새내,13,4258,4338,8596
2025-10-03,금,False,2호선,잠실새내,14,4358,4504,8862
2025-10-03,금,False,2호선,잠실새내,15,3699,4760,8459
2025-10-03,금,False,2호선,잠실새내,16,4248,3360,7608
2025-10-03,금,False,2호선,잠실새내,17,8877,9134,18011
2025-10-03,금,False,2호선,잠실새내,18,13598,9261,22859
2025-10-03,금,False,2호선,잠실새내,19,7644,10250,17894
2025-10-03,금,False,2호선,잠실새내,20,5603,6621,12224
2025-10-03,금,False,2호선,잠실새내,21,4205,5074,9279
2025-10-03,금,False,2호선,잠실새내,22,2209,3502,5711
2025-10-03,금,False,2호선,잠실새내,23,1595,2548,4143
2025-10-03,금,False,2호선,잠실,0,513,448,961
2025-10-03,금,False,2호선,잠실,1,417,520,937
2025-10-03,금,False,2호선,잠실,2,447,529,976
2025-10-03,금,False,2호선,잠실,3,443,547,990
2025-10-03,금,False,2호선,잠실,4,469,504,973
2025-10-03,금,False,2호선,잠실,5,569,410,979
2025-10-03,금,False,2호선,잠실,6,520,471,991
2025-10-03,금,False,2호선,잠실,7,12536,11990,24526
2025-10-03,금,False,2호선,잠실,8,17401,17299,34700
2025-10-03,금,False,2호선,잠실,9,13541,14969,28510
2025-10-03,금,False,2호선,잠실,10,7280,8026,15306
2025-10-03,금,False,2호선,잠실,11,7734,7471,15205
2025-10-03,금,False,2호선,잠실,12,8817,6521,15338
2025-10-03,금,False,2호선,잠실,13,8583,9618,18201
2025-10-03,금,False,2호선,잠실,14,8806,7151,15957
2025-10-03,금,False,2호선,잠실,15,6947,8483,15430
2025-10-03,금,False,2호선,잠실,16,9252,8064,17316
2025-10-03,금,False,2호선,잠실,17,19442,14517,33959
2025-10-03,금,False,2호선,잠실,18,20408,20606,41014
2025-10-03,금,False,2호선,잠실,19,14910,16459,31369
2025-10-03,금,False,2호선,잠실,20,13470,11751,25221
2025-10-03,금,False,2호선,잠실,21,10262,7181,17443
2025-10-03,금,False,2호선,잠실,22,6399,5250,11649
2025-10-03,금,False,2호선,잠실,23,4739,3205,7944
2025-10-03,금,False,2호선,잠실나루,0,200,199,399
2025-10-03,금,False,2호선,잠실나루,1,188,190,378
2025-10-03,금,False,2호선,잠실나루,2,157,208,365
2025-10-03,금,False,2호선,잠실나루,3,184,205,389
2025-10-03,금,False,2호선,잠실나루,4,182,187,369
2025-10-03,금,False,2호선,잠실나루,5,191,192,383
2025-10-03,금,False,2호선,잠실나루,6,224,198,422
2025-10-03,금,False,2호선,잠실나루,7,5351,5843,11194
2025-10-03,금,False,2호선,잠실나루,8,6927,7480,14407
2025-10-03,금,False,2호선,잠실나루,9,6280,4062,10342
2025-10-03,금,False,2호선,잠실나루,10,2265,3568,5833
2025-10-03,금,False,2호선,잠실나루,11,2339,3516,5855
2025-10-03,금,False,2호선,잠실나루,12,2635,3131,5766
2025-10-03,금,False,2호선,잠실나루,13,2436,3692,6128
2025-10-03,금,False,2호선,잠실나루,14,2662,3892,6554
2025-10-03,금,False,2호선,잠실나루,15,2935,3133,6068
2025-10-03,금,False,2호선,잠실나루,16,3321,3097,6418
2025-10-03,금,False,2호선,잠실나루,17,6708,7213,13921
2025-10-03,금,False,2호선,잠실나루,18,7737,7125,14862
2025-10-03,금,False,2호선,잠실나루,19,7468,6330,13798
2025-10-03,금,False,2호선,잠실나루,20,4783,4567,9350
2025-10-03,금,False,2호선,잠실나루,21,3573,3292,6865
2025-10-03,금,False,2호선,잠실나루,22,2510,2636,5146
2025-10-03,금,False,2호선,잠실나루,23,1429,1561,2990
2025-10-03,금,False,2호선,강변,0,256,394,650
2025-10-03,금,False,2호선,강변,1,342,288,630
2025-10-03,금,False,2호선,강변,2,313,302,615
2025-10-03,금,False,2호선,강변,3,369,346,715
2025-10-03,금,False,2호선,강변,4,236,314,550
2025-10-03,금,False,2호선,강변,5,287,338,625
2025-10-03,금,False,2호선,강변,6,310,329,639
2025-10-03,금,False,2호선,강변,7,7873,9803,17676
2025-10-03,금,False,2호선,강변,8,11539,11050,22589
2025-10-03,금,False,2호선,강변,9,9210,8945,18155
2025-10-03,금,False,2호선,강변,10,4383,4312,8695
2025-10-03,금,False,2호선,강변,11,5472,4602,10074
2025-10-03,금,False,2호선,강변,12,5431,5176,10607
2025-10-03,금,False,2호선,강변,13,5878,4479,10357
2025-10-03,금,False,2호선,강변,14,5583,5285,10868
2025-10-03,금,False,2호선,강변,15,5377,6098,11475
2025-10-03,금,False,2호선,강변,16,4716,4727,9443
2025-10-03,금,False,2호선,강변,17,7956,13163,21119
2025-10-03,금,False,2호선,강변,18,12630,11791,24421
2025-10-03,금,False,2호선,강변,19,9928,11600,21528
2025-10-03,금,False,2호선,강변,20,7738,7550,15288
2025-10-03,금,False,2호선,강변,21,5580,6347,11927
2025-10-03,금,False,2호선,강변,22,3574,4450,8024
2025-10-03,금,False,2호선,강변,23,2883,2046,4929
2025-10-03,금,False,2호선,시청,0,318,364,682
2025-10-03,금,False,2호선,시청,1,308,364,672
2025-10-03,금,False,2호선,시청,2,392,341,733
2025-10-03,금,False,2호선,시청,3,351,375,726
2025-10-03,금,False,2호선,시청,4,312,361,673
2025-10-03,금,False,2호선,시청,5,354,306,660
2025-10-03,금,False,2호선,시청,6,379,383,762
2025-10-03,금,False,2호선,시청,7,12184,10222,22406
2025-10-03,금,False,2호선,시청,8,18348,13861,32209
2025-10-03,금,False,2호선,시청,9,11863,12722,24585
2025-10-03,금,False,2호선,시청,10,5270,4630,9900
2025-10-03,금,False,2호선,시청,11,5329,3981,9310
2025-10-03,금,False,2호선,시청,12,6186,4344,10530
2025-10-03,금,False,2호선,시청,13,4800,5361,10161
2025-10-03,금,False,2호선,시청,14,5839,4749,10588
2025-10-03,금,False,2호선,시청,15,3901,5849,9750
2025-10-03,금,False,2호선,시청,16,4653,4417,9070
2025-10-03,금,False,2호선,시청,17,13829,17965,31794
2025-10-03,금,False,2호선,시청,18,17269,18517,35786
2025-10-03,금,False,2호선,시청,19,19894,12564,32458
2025-10-03,금,False,2호선,시청,20,10570,8829,19399
2025-10-03,금,False,2호선,시청,21,5340,6909,12249
2025-10-03,금,False,2호선,시청,22,3404,4177,7581
2025-10-03,금,False,2호선,시청,23,2406,1914,4320
2025-10-03,금,False,2호선,을지로입구,0,371,299,670
2025-10-03,금,False,2호선,을지로입구,1,296,423,719
2025-10-03,금,False,2호선,을지로입구,2,323,257,580
2025-10-03,금,False,2호선,을지로입구,3,366,349,715
2025-10-03,금,False,2호선,을지로입구,4,371,312,683
2025-10-03,금,False,2호선,을지로입구,5,340,362,702
2025-10-03,금,False,2호선,을지로입구,6,340,365,705
2025-10-03,금,False,2호선,을지로입구,7,10364,9959,20323
2025-10-03,금,False,2호선,을지로입구,8,12895,14967,27862
2025-10-03,금,False,2호선,을지로입구,9,12413,14845,27258
2025-10-03,금,False,2호선,을지로입구,10,5054,4501,9555
2025-10-03,금,False,2호선,을지로입구,11,4971,4346,9317
2025-10-03,금,False,2호선,을지로입구,12,4351,5181,9532
2025-10-03,금,False,2호선,을지로입구,13,4561,5087,9648
2025-10-03,금,False,2호선,을지로입구,14,5382,4941,10323
2025-10-03,금,False,2호선,을지로입구,15,4630,4324,8954
2025-10-03,금,False,2호선,을지로입구,16,4527,4301,8828
2025-10-03,금,False,2호선,을지로입구,17,12083,14262,26345
2025-10-03,금,False,2호선,을지로입구,18,19710,11992,31702
2025-10-03,금,False,2호선,을지로입구,19,12846,14007,26853
2025-10-03,금,False,2호선,을지로입구,20,8758,7971,16729
2025-10-03,금,False,2호선,을지로입구,21,4574,5699,10273
2025-10-03,금,False,2호선,을지로입구,22,3318,3345,6663
2025-10-03,금,False,2호선,을지로입구,23,1778,2127,3905
2025-10-04,토,True,2호선,교대,0,254,281,535
2025-10-04,토,True,2호선,교대,1,271,257,528
2025-10-04,토,True,2호선,교대,2,351,270,621
2025-10-04,토,True,2호선,교대,3,288,324,612
2025-10-04,토,True,2호선,교대,4,308,295,603
2025-10-04,토,True,2호선,교대,5,303,277,580
2025-10-04,토,True,2호선,교대,6,287,249,536
2025-10-04,토,True,2호선,교대,7,1857,2656,4513
2025-10-04,토,True,2호선,교대,8,2366,1987,4353
2025-10-04,토,True,2호선,교대,9,2334,2125,4459
2025-10-04,토,True,2호선,교대,10,3221,3061,6282
2025-10-04,토,True,2호선,교대,11,3203,3338,6541
2025-10-04,토,True,2호선,교대,12,3444,2867,6311
2025-10-04,토,True,2호선,교대,13,3439,3276,6715
2025-10-04,토,True,2호선,교대,14,3869,3520,7389
2025-10-04,토,True,2호선,교대,15,3622,3431,7053
2025-10-04,토,True,2호선,교대,16,2878,3562,6440
2025-10-04,토,True,2호선,교대,17,2856,4931,7787
2025-10-04,토,True,2호선,교대,18,4023,3778,7801
2025-10-04,토,True,2호선,교대,19,3752,3823,7575
2025-10-04,토,True,2호선,교대,20,4041,3058,7099
2025-10-04,토,True,2호선,교대,21,1939,2358,4297
2025-10-04,토,True,2호선,교대,22,2289,2240,4529
2025-10-04,토,True,2호선,교대,23,2045,2246,4291
2025-10-04,토,True,2호선,강남,0,639,489,1128
2025-10-04,토,True,2호선,강남,1,578,582,1160
2025-10-04,토,True,2호선,강남,2,594,592,1186
2025-10-04,토,True,2호선,강남,3,586,570,1156
2025-10-04,토,True,2호선,강남,4,558,610,1168
2025-10-04,토,True,2호선,강남,5,573,478,1051
2025-10-04,토,True,2호선,강남,6,547,683,1230
2025-10-04,토,True,2호선,강남,7,4359,4770,9129
2025-10-04,토,True,2호선,강남,8,4872,4638,9510
2025-10-04,토,True,2호선,강남,9,5254,5581,10835
2025-10-04,토,True,2호선,강남,10,8608,6190,14798
2025-10-04,토,True,2호선,강남,11,7016,6966,13982
2025-10-04,토,True,2호선,강남,12,6819,6806,13625
2025-10-04,토,True,2호선,강남,13,6603,7866,14469
2025-10-04,토,True,2호선,강남,14,6519,6898,13417
2025-10-04,토,True,2호선,강남,15,6594,5551,12145
2025-10-04,토,True,2호선,강남,16,6748,7664,14412
2025-10-04,토,True,2호선,강남,17,7062,9721,16783
2025-10-04,토,True,2호선,강남,18,7814,8015,15829
2025-10-04,토,True,2호선,강남,19,8010,7879,15889
2025-10-04,토,True,2호선,강남,20,7561,8172,15733
2025-10-04,토,True,2호선,강남,21,5098,3875,8973
2025-10-04,토,True,2호선,강남,22,5342,3376,8718
2025-10-04,토,True,2호선,강남,23,4448,4240,8688
2025-10-04,토,True,2호선,역삼,0,348,370,718
2025-10-04,토,True,2호선,역삼,1,396,356,752
2025-10-04,토,True,2호선,역삼,2,390,296,686
2025-10-04,토,True,2호선,역삼,3,307,345,652
2025-10-04,토,True,2호선,역삼,4,387,331,718
2025-10-04,토,True,2호선,역삼,5,349,359,708
2025-10-04,토,True,2호선,역삼,6,380,304,684
2025-10-04,토,True,2호선,역삼,7,2574,3066,5640
2025-10-04,토,True,2호선,역삼,8,3022,2228,5250
2025-10-04,토,True,2호선,역삼,9,2732,2588,5320
2025-10-04,토,True,2호선,역삼,10,4752,4264,9016
2025-10-04,토,True,2호선,역삼,11,3576,4385,7961
2025-10-04,토,True,2호선,역삼,12,4155,5121,9276
2025-10-04,토,True,2호선,역삼,13,4181,3882,8063
2025-10-04,토,True,2호선,역삼,14,4351,3879,8230
2025-10-04,토,True,2호선,역삼,15,3722,3883,7605
2025-10-04,토,True,2호선,역삼,16,4635,4044,8679
2025-10-04,토,True,2호선,역삼,17,4218,5178,9396
2025-10-04,토,True,2호선,역삼,18,4280,5575,9855
2025-10-04,토,True,2호선,역삼,19,5322,5158,10480
2025-10-04,토,True,2호선,역삼,20,4169,5154,9323
2025-10-04,토,True,2호선,역삼,21,2256,3093,5349
2025-10-04,토,True,2호선,역삼,22,2632,3093,5725
2025-10-04,토,True,2호선,역삼,23,2999,2694,5693
2025-10-04,토,True,2호선,선릉,0,365,349,714
2025-10-04,토,True,2호선,선릉,1,409,311,720
2025-10-04,토,True,2호선,선릉,2,353,332,685
2025-10-04,토,True,2호선,선릉,3,293,359,652
2025-10-04,토,True,2호선,선릉,4,385,342,727
2025-10-04,토,True,2호선,선릉,5,330,373,703
2025-10-04,토,True,2호선,선릉,6,362,379,741
2025-10-04,토,True,2호선,선릉,7,2423,2718,5141
2025-10-04,토,True,2호선,선릉,8,2627,3284,5911
2025-10-04,토,True,2호선,선릉,9,3326,1832,5158
2025-10-04,토,True,2호선,선릉,10,3966,4594,8560
2025-10-04,토,True,2호선,선릉,11,3154,4422,7576
2025-10-04,토,True,2호선,선릉,12,4371,3778,8149
2025-10-04,토,True,2호선,선릉,13,3583,5258,8841
2025-10-04,토,True,2호선,선릉,14,3684,3774,7458
2025-10-04,토,True,2호선,선릉,15,5147,4311,9458
2025-10-04,토,True,2호선,선릉,16,3634,4649,8283
2025-10-04,토,True,2호선,선릉,17,4141,4109,8250
2025-10-04,토,True,2호선,선릉,18,4572,4824,9396
2025-10-04,토,True,2호선,선릉,19,4272,4965,9237
2025-10-04,토,True,2호선,선릉,20,5067,3831,8898
2025-10-04,토,True,2호선,선릉,21,2486,2628,5114
2025-10-04,토,True,2호선,선릉,22,2884,2505,5389
2025-10-04,토,True,2호선,선릉,23,2813,2312,5125
2025-10-04,토,True,2호선,삼성,0,378,391,769
2025-10-04,토,True,2호선,삼성,1,395,481,876
2025-10-04,토,True,2호선,삼성,2,457,375,832
2025-10-04,토,True,2호선,삼성,3,401,411,812
2025-10-04,토,True,2호선,삼성,4,448,451,899
2025-10-04,토,True,2호선,삼성,5,389,418,807
2025-10-04,토,True,2호선,삼성,6,440,364,804
2025-10-04,토,True,2호선,삼성,7,2476,3800,6276
2025-10-04,토,True,2호선,삼성,8,2934,3644,6578
2025-10-04,토,True,2호선,삼성,9,3332,3333,6665
2025-10-04,토,True,2호선,삼성,10,4576,5537,10113
2025-10-04,토,True,2호선,삼성,11,4474,4790,9264
2025-10-04,토,True,2호선,삼성,12,4844,3876,8720
2025-10-04,토,True,2호선,삼성,13,4792,3846,8638
2025-10-04,토,True,2호선,삼성,14,4809,5006,9815
2025-10-04,토,True,2호선,삼성,15,5040,4730,9770
2025-10-04,토,True,2호선,삼성,16,4810,4532,9342
2025-10-04,토,True,2호선,삼성,17,5277,6380,11657
2025-10-04,토,True,2호선,삼성,18,4202,7197,11399
2025-10-04,토,True,2호선,삼성,19,5215,4659,9874
2025-10-04,토,True,2호선,삼성,20,4978,5909,10887
2025-10-04,토,True,2호선,삼성,21,3054,3307,6361
2025-10-04,토,True,2호선,삼성,22,2509,3493,6002
2025-10-04,토,True,2호선,삼성,23,3021,2606,5627
2025-10-04,토,True,2호선,합정,0,341,281,622
2025-10-04,토,True,2호선,합정,1,322,300,622
2025-10-04,토,True,2호선,합정,2,318,316,634
2025-10-04,토,True,2호선,합정,3,306,336,642
2025-10-04,토,True,2호선,합정,4,318,273,591
2025-10-04,토,True,2호선,합정,5,408,292,700
2025-10-04,토,True,2호선,합정,6,285,332,617
2025-10-04,토,True,2호선,합정,7,2427,2514,4941
2025-10-04,토,True,2호선,합정,8,2293,2802,5095
2025-10-04,토,True,2호선,합정,9,2340,2317,4657
2025-10-04,토,True,2호선,합정,10,3489,3561,7050
2025-10-04,토,True,2호선,합정,11,5847,5001,10848
2025-10-04,토,True,2호선,합정,12,8269,6670,14939
2025-10-04,토,True,2호선,합정,13,7209,9057,16266
2025-10-04,토,True,2호선,합정,14,9377,8853,18230
2025-10-04,토,True,2호선,합정,15,10496,7930,18426
2025-10-04,토,True,2호선,합정,16,11178,10114,21292
2025-10-04,토,True,2호선,합정,17,9837,11846,21683
2025-10-04,토,True,2호선,합정,18,12472,10162,22634
2025-10-04,토,True,2호선,합정,19,12709,11336,24045
2025-10-04,토,True,2호선,합정,20,10742,9781,20523
2025-10-04,토,True,2호선,합정,21,9198,9581,18779
2025-10-04,토,True,2호선,합정,22,8595,7925,16520
2025-10-04,토,True,2호선,합정,23,7557,4241,11798
2025-10-04,토,True,2호선,홍대입구,0,554,796,1350
2025-10-04,토,True,2호선,홍대입구,1,582,633,1215
2025-10-04,토,True,2호선,홍대입구,2,639,681,1320
2025-10-04,토,True,2호선,홍대입구,3,482,778,1260
2025-10-04,토,True,2호선,홍대입구,4,674,441,1115
2025-10-04,토,True,2호선,홍대입구,5,553,677,1230
2025-10-04,토,True,2호선,홍대입구,6,556,688,1244
2025-10-04,토,True,2호선,홍대입구,7,4121,5523,9644
2025-10-04,토,True,2호선,홍대입구,8,4478,4868,9346
2025-10-04,토,True,2호선,홍대입구,9,5477,4993,10470
2025-10-04,토,True,2호선,홍대입구,10,8890,8937,17827
2025-10-04,토,True,2호선,홍대입구,11,10570,12595,23165
2025-10-04,토,True,2호선,홍대입구,12,13422,12372,25794
2025-10-04,토,True,2호선,홍대입구,13,15654,15698,31352
2025-10-04,토,True,2호선,홍대입구,14,20497,15932,36429
2025-10-04,토,True,2호선,홍대입구,15,19834,22484,42318
2025-10-04,토,True,2호선,홍대입구,16,17320,19974,37294
2025-10-04,토,True,2호선,홍대입구,17,23880,20214,44094
2025-10-04,토,True,2호선,홍대입구,18,23213,28552,51765
2025-10-04,토,True,2호선,홍대입구,19,18956,25537,44493
2025-10-04,토,True,2호선,홍대입구,20,19691,19870,39561
2025-10-04,토,True,2호선,홍대입구,21,20224,18309,38533
2025-10-04,토,True,2호선,홍대입구,22,13978,19075,33053
2025-10-04,토,True,2호선,홍대입구,23,11630,9615,21245
2025-10-04,토,True,2호선,신촌,0,324,451,775
2025-10-04,토,True,2호선,신촌,1,395,445,840
2025-10-04,토,True,2호선,신촌,2,425,427,852
2025-10-04,토,True,2호선,신촌,3,447,341,788
2025-10-04,토,True,2호선,신촌,4,421,317,738
2025-10-04,토,True,2호선,신촌,5,391,379,770
2025-10-04,토,True,2호선,신촌,6,387,422,809
2025-10-04,토,True,2호선,신촌,7,2946,3173,6119
2025-10-04,토,True,2호선,신촌,8,3601,2421,6022
2025-10-04,토,True,2호선,신촌,9,3474,2754,6228
2025-10-04,토,True,2호선,신촌,10,6173,5741,11914
2025-10-04,토,True,2호선,신촌,11,7294,7018,14312
2025-10-04,토,True,2호선,신촌,12,9212,9029,18241
2025-10-04,토,True,2호선,신촌,13,7724,11159,18883
2025-10-04,토,True,2호선,신촌,14,9658,16568,26226
2025-10-04,토,True,2호선,신촌,15,12671,13282,25953
2025-10-04,토,True,2호선,신촌,16,12190,15329,27519
2025-10-04,토,True,2호선,신촌,17,15871,15232,31103
2025-10-04,토,True,2호선,신촌,18,18931,18447,37378
2025-10-04,토,True,2호선,신촌,19,13995,18931,32926
2025-10-04,토,True,2호선,신촌,20,13918,13304,27222
2025-10-04,토,True,2호선,신촌,21,12565,11873,24438
2025-10-04,토,True,2호선,신촌,22,11781,11195,22976
2025-10-04,토,True,2호선,신촌,23,6451,7299,13750
2025-10-04,토,True,2호선,이대,0,195,179,374
2025-10-04,토,True,2호선,이대,1,169,154,323
2025-10-04,토,True,2호선,이대,2,173,160,333
2025-10-04,토,True,2호선,이대,3,164,175,339
2025-10-04,토,True,2호선,이대,4,198,146,344
2025-10-04,토,True,2호선,이대,5,205,160,365
2025-10-04,토,True,2호선,이대,6,209,209,418
2025-10-04,토,True,2호선,이대,7,1445,1664,3109
2025-10-04,토,True,2호선,이대,8,1409,1658,3067
2025-10-04,토,True,2호선,이대,9,1500,1349,2849
2025-10-04,토,True,2호선,이대,10,2269,2931,5200
2025-10-04,토,True,2호선,이대,11,3228,2856,6084
2025-10-04,토,True,2호선,이대,12,3299,4372,7671
2025-10-04,토,True,2호선,이대,13,4560,4671,9231
2025-10-04,토,True,2호선,이대,14,5691,5120,10811
2025-10-04,토,True,2호선,이대,15,5414,6315,11729
2025-10-04,토,True,2호선,이대,16,6461,5364,11825
2025-10-04,토,True,2호선,이대,17,6295,6813,13108
2025-10-04,토,True,2호선,이대,18,6469,6507,12976
2025-10-04,토,True,2호선,이대,19,5549,8282,13831
2025-10-04,토,True,2호선,이대,20,4579,6099,10678
2025-10-04,토,True,2호선,이대,21,4530,6673,11203
2025-10-04,토,True,2호선,이대,22,4944,4283,9227
2025-10-04,토,True,2호선,이대,23,3102,3388,6490
2025-10-04,토,True,2호선,잠실새내,0,181,147,328
2025-10-04,토,True,2호선,잠실새내,1,123,196,319
2025-10-04,토,True,2호선,잠실새내,2,178,165,343
2025-10-04,토,True,2호선,잠실새내,3,128,192,320
2025-10-04,토,True,2호선,잠실새내,4,143,172,315
2025-10-04,토,True,2호선,잠실새내,5,146,151,297
2025-10-04,토,True,2호선,잠실새내,6,148,163,311
2025-10-04,토,True,2호선,잠실새내,7,1720,1636,3356
2025-10-04,토,True,2호선,잠실새내,8,1461,1657,3118
2025-10-04,토,True,2호선,잠실새내,9,1524,1602,3126
2025-10-04,토,True,2호선,잠실새내,10,2681,3306,5987
2025-10-04,토,True,2호선,잠실새내,11,4069,3620,7689
2025-10-04,토,True,2호선,잠실새내,12,3521,3462,6983
2025-10-04,토,True,2호선,잠실새내,13,4966,4595,9561
2025-10-04,토,True,2호선,잠실새내,14,4672,4731,9403
2025-10-04,토,True,2호선,잠실새내,15,5247,4498,9745
2025-10-04,토,True,2호선,잠실새내,16,3868,4367,8235
2025-10-04,토,True,2호선,잠실새내,17,5666,5630,11296
2025-10-04,토,True,2호선,잠실새내,18,7745,4184,11929
2025-10-04,토,True,2호선,잠실새내,19,4118,5239,9357
2025-10-04,토,True,2호선,잠실새내,20,4212,3378,7590
2025-10-04,토,True,2호선,잠실새내,21,4236,2669,6905
2025-10-04,토,True,2호선,잠실새내,22,2354,2135,4489
2025-10-04,토,True,2호선,잠실새내,23,1152,1924,3076
2025-10-04,토,True,2호선,잠실,0,358,452,810
2025-10-04,토,True,2호선,잠실,1,342,501,843
2025-10-04,토,True,2호선,잠실,2,397,378,775
2025-10-04,토,True,2호선,잠실,3,413,417,830
2025-10-04,토,True,2호선,잠실,4,521,381,902
2025-10-04,토,True,2호선,잠실,5,451,327,778
2025-10-04,토,True,2호선,잠실,6,442,455,897
2025-10-04,토,True,2호선,잠실,7,4049,4092,8141
2025-10-04,토,True,2호선,잠실,8,3689,4116,7805
2025-10-04,토,True,2호선,잠실,9,4572,4190,8762
2025-10-04,토,True,2호선,잠실,10,6409,7719,14128
2025-10-04,토,True,2호선,잠실,11,8385,8665,17050
2025-10-04,토,True,2호선,잠실,12,10175,12091,22266
2025-10-04,토,True,2호선,잠실,13,12217,11747,23964
2025-10-04,토,True,2호선,잠실,14,13542,11024,24566
2025-10-04,토,True,2호선,잠실,15,10997,14593,25590
2025-10-04,토,True,2호선,잠실,16,10383,10872,21255
2025-10-04,토,True,2호선,잠실,17,15078,11458,26536
2025-10-04,토,True,2호선,잠실,18,16217,11496,27713
